,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,date
675,523.7195063546184,237.20999999999964,129.62000000000026,210.98000000000113,197.9899999999994,240.37000000000037,47.29000000000037,92.54999999999951,187.6699999999987,,306.320000000002,277.50999999999914,120.79999999999991,61.80999999999999,166.5800000000012,141.25,50.690000000000154,213.90000000000072,178.69999999999902,75.0,244.99000000000063,142.12000000000054,127.62000000000018,145.95999999999933,328.2400000000014,209.95999999999924,2021-02-16
676,515.2855215437069,232.84000000000012,130.68000000000023,217.1799999999999,202.3799999999989,248.58999999999796,46.51000000000018,93.13000000000027,186.349999999999,,311.96000000000146,275.38999999999953,120.06999999999975,62.46999999999994,165.06999999999977,144.65000000000086,50.27000000000032,215.0299999999992,176.62999999999906,74.25,243.69999999999848,141.7099999999993,127.91999999999895,147.41999999999942,324.61999999999904,207.900000000001,2021-02-17
677,506.19384066955985,235.6100000000002,128.56000000000023,215.51999999999882,202.30000000000112,247.6600000000021,46.25,95.91999999999919,186.4400000000008,,312.7400000000014,280.9199999999986,119.97000000000054,61.85000000000002,165.66000000000133,145.09999999999917,50.129999999999654,213.4499999999989,176.65000000000094,75.54000000000057,244.19999999999848,143.98999999999992,128.4599999999993,148.45000000000027,326.86000000000047,207.51000000000064,2021-02-18
678,501.8220962492245,232.53000000000023,128.49000000000026,208.48000000000113,199.9199999999987,247.0099999999995,46.34000000000012,95.0,183.0,,309.8999999999987,283.05000000000166,120.73000000000005,61.61000000000025,165.73999999999958,145.58999999999907,50.77000000000032,215.4299999999999,179.37000000000094,75.40999999999988,243.78999999999965,145.089999999999,129.5299999999994,147.69,328.4100000000023,209.349999999999,2021-02-19
679,502.44110430874247,231.69000000000008,131.70999999999933,217.4700000000008,209.91000000000156,246.559999999999,45.68000000000018,95.79999999999953,183.65000000000092,,315.6199999999996,279.63999999999953,118.99000000000049,63.010000000000076,162.98000000000087,148.01999999999953,50.1100000000002,212.23999999999938,176.54000000000073,74.31000000000027,240.97000000000082,142.01999999999956,127.12000000000012,145.90999999999988,324.5800000000014,204.7300000000012,2021-02-22
680,487.46884686918753,231.46999999999977,135.9499999999999,212.87999999999894,218.05999999999918,240.94999999999874,45.43000000000018,98.38999999999963,191.76000000000053,,316.8699999999995,275.8500000000005,120.86000000000043,60.70999999999953,161.87000000000063,149.41000000000088,50.62999999999967,212.05999999999918,176.1200000000008,74.93000000000022,234.50999999999985,136.66999999999896,126.580000000001,147.86999999999966,327.63999999999953,208.31999999999974,2021-02-23
681,486.9272148171115,232.45999999999967,136.93999999999986,212.120000000001,220.18000000000026,235.63999999999953,45.51000000000018,99.63000000000021,197.08999999999855,,319.2100000000013,267.2400000000002,120.70999999999935,61.120000000000275,160.44000000000042,150.61000000000044,50.54000000000038,211.31999999999974,176.16999999999882,74.54000000000053,233.26999999999876,136.12999999999982,127.51999999999991,149.33000000000092,329.50999999999885,212.11000000000047,2021-02-24
682,484.95412662740284,229.99000000000044,139.8899999999995,229.3399999999975,222.47000000000094,240.47000000000097,45.74000000000038,103.30999999999942,197.5099999999985,,330.6400000000032,259.970000000001,123.20999999999925,63.18999999999944,162.5899999999979,153.25999999999968,50.7099999999994,213.27000000000086,177.63000000000068,74.56999999999975,234.55000000000203,135.65000000000038,127.66000000000176,150.95999999999944,332.21000000000026,219.42999999999734,2021-02-25
683,468.0861570055786,227.52000000000035,137.08000000000138,216.44999999999828,221.82000000000352,231.08000000000027,45.52000000000037,102.349999999999,190.97999999999897,,327.7600000000018,255.25,122.47000000000084,60.400000000000695,162.75999999999857,151.1799999999982,50.169999999999206,210.94999999999797,178.75999999999829,74.6200000000005,228.9900000000013,135.5399999999991,126.58000000000138,148.0,328.8699999999973,213.75,2021-02-26
684,469.1307331060141,224.9199999999993,135.25999999999954,212.00999999999777,215.88000000000173,216.5,44.86999999999981,100.0,189.03999999999763,,319.4800000000025,258.33999999999725,118.92999999999954,60.77999999999948,158.46000000000157,147.1699999999986,48.99000000000061,206.13999999999947,175.05999999999858,72.62000000000043,232.38000000000196,134.77999999999915,123.52999999999918,145.5,332.220000000001,212.38999999999947,2021-03-01
685,494.39399953502914,227.04000000000062,138.71000000000086,224.39000000000058,219.75999999999857,217.53999999999783,45.91999999999927,102.05000000000116,194.97999999999885,,329.9200000000037,261.6199999999977,120.74000000000015,62.879999999999846,159.32000000000232,150.5,49.90000000000058,208.25,176.4100000000024,72.3799999999995,236.94000000000167,137.6499999999994,124.28999999999955,150.38999999999947,334.64999999999634,216.63000000000176,2021-03-02
686,484.06430254184806,225.68999999999951,139.25,223.14000000000055,215.82000000000352,213.470000000001,45.51499999999962,102.44000000000088,193.94000000000156,,330.9400000000019,260.28999999999957,120.33000000000136,61.240000000000265,159.02000000000058,150.0099999999988,50.09999999999942,208.6699999999986,177.11000000000053,72.84999999999914,233.8699999999978,137.02000000000004,123.89999999999982,149.1199999999999,334.640000000005,215.7700000000009,2021-03-03
