,date_CSCO,open_CSCO,close_CSCO,volume_CSCO,high_CSCO,low_CSCO,last_CSCO,date_MRK,open_MRK,close_MRK,volume_MRK,high_MRK,low_MRK,last_MRK,date_MSFT,open_MSFT,close_MSFT,volume_MSFT,high_MSFT,low_MSFT,last_MSFT
108,2020-11-11,39.02000000000029,38.71999999999984,408721.1682539682,39.45,38.435,38.95598412698411,2020-11-11,81.81000000000037,81.11000000000035,123930.50159744408,81.845,80.585,81.04482428115011,2020-11-11,212.5650000000008,211.01000000000064,627352.02,218.04,212.2,216.44711666666672
109,2020-11-12,39.239999999999824,39.32999999999994,591216.6797385621,39.395,38.39,38.882810457516335,2020-11-12,80.56999999999977,81.06000000000031,186308.3145695364,80.57,79.03,79.58821192052976,2020-11-12,216.8899999999995,216.5500000000012,343953.954248366,219.1,214.515,216.63073529411747
110,2020-11-13,41.46999999999981,38.67000000000006,1348534.365695793,41.56,40.61,41.30593851132685,2020-11-13,80.25,79.86000000000034,185615.02265372168,81.81,79.73,80.88197411003239,2020-11-13,216.57000000000005,215.4400000000009,289299.24921135645,217.39,214.175,215.8081072555207
111,2020-11-16,41.61000000000012,41.39999999999977,709626.5508196722,42.495,41.355,42.14363934426228,2020-11-16,82.18999999999966,81.09000000000012,381340.8137254902,82.19,79.715,80.23877450980386,2020-11-16,215.1399999999995,216.5100000000005,406341.5192307693,217.735,214.535,216.3759455128205
112,2020-11-17,42.04000000000028,42.54000000000028,613225.0610169491,42.355,41.61,42.139050847457646,2020-11-17,81.02000000000035,80.18000000000023,149850.60317460317,81.95,80.445,81.56346031746031,2020-11-17,216.1999999999988,217.2300000000014,293525.61589403974,217.65,214.09,215.76086092715224
113,2020-11-18,41.67000000000006,41.87999999999978,405358.6633333333,42.24,41.255,41.94434999999999,2020-11-18,81.40999999999988,81.5,229448.2694805195,81.95,80.335,81.29017857142856,2020-11-18,214.4800000000014,214.45999999999924,434883.9075907591,215.16,211.295,212.7996369636965
114,2020-11-19,41.06999999999983,41.31999999999983,329084.86092715233,41.375,40.765,41.01028145695364,2020-11-19,80.65000000000033,80.25,134410.5910543131,80.65,79.345,79.93041533546318,2020-11-19,210.5823174603188,211.0800000000013,333030.97777777776,212.99,209.93,211.7258757961784
115,2020-11-20,41.05500000000017,41.17000000000006,333533.1959459459,41.4,40.96,41.14962837837837,2020-11-20,80.51499999999966,80.38999999999966,176085.66049382716,80.8,79.73,80.43254629629637,2020-11-20,212.76000000000047,212.4199999999987,275266.31661442004,213.27,210.635,212.08611285266457
116,2020-11-23,40.979999999999706,40.9699999999998,249706.71384615384,41.795,40.87,41.38215384615386,2020-11-23,82.09000000000012,80.45000000000044,180374.4647435897,82.09,79.46,80.03633012820511,2020-11-23,210.9199999999987,210.3899999999995,363602.94267515925,212.28,208.18,209.84858280254767
117,2020-11-24,41.8799999999998,41.63999999999991,397423.25085910654,42.715,41.87,42.43871134020617,2020-11-24,80.2400000000004,80.2799999999998,270853.20454545453,80.89,79.68,80.2804383116883,2020-11-24,210.6399999999995,210.1100000000005,385143.7570977918,214.235,208.89,212.2617823343849
118,2020-11-25,42.75,42.61000000000013,362849.8717948718,42.83,42.2,42.4755128205128,2020-11-25,80.15999999999988,80.13999999999967,81486.56146179402,80.4,79.6,79.80744186046506,2020-11-25,214.370000000001,213.8600000000005,266340.6942675159,215.23,212.47,213.7009713375797
119,2020-11-27,42.869482758620585,42.5,261082.66666666663,42.99,42.645,42.83042424242426,2020-11-27,80.30999999999986,80.05999999999986,84454.60765550239,80.68,79.565,79.879625,2020-11-27,214.7484090909097,213.87000000000057,142187.1590909091,216.26,214.08,215.32482352941184
120,2020-11-30,42.54999999999979,42.70000000000021,307204.96507936507,43.035,42.39,42.59923809523813,2020-11-30,79.95000000000044,79.86000000000034,171756.52564102566,80.535,79.415,79.84274038461538,2020-11-30,214.7399999999997,215.23000000000107,441869.3098159509,215.14,210.84,212.5959662576685
121,2020-12-01,43.19000000000009,43.02000000000029,390527.28205128206,44.075,43.02,43.65967948717951,2020-12-01,80.97000000000021,80.38999999999966,199330.84466019413,82.455,80.84,81.55920711974119,2020-12-01,215.41000000000173,214.0699999999999,491201.127388535,217.3,213.385,215.30667197452243
122,2020-12-02,43.48999999999982,43.54000000000035,311103.1590214067,43.965,43.36,43.76645259938841,2020-12-02,81.86999999999988,81.54999999999956,181196.9188311688,82.74,81.3,81.75490259740262,2020-12-02,215.37000000000097,216.20999999999947,622005.8913738019,215.48,212.8,214.34996805111825
123,2020-12-03,43.76000000000018,43.889999999999866,251558.14521452144,44.085,43.59,43.8885313531353,2020-12-03,82.00999999999951,81.83000000000062,144277.94427244583,82.01,80.84,81.38088235294116,2020-12-03,215.1699999999988,215.37000000000108,360660.2254901961,216.37,213.66,214.73130718954243
124,2020-12-04,44.04000000000033,44.11000000000016,208617.20952380952,44.52,43.95,44.35447619047618,2020-12-04,81.41500000000059,81.45000000000046,109650.78616352202,81.905,81.11,81.53139937106921,2020-12-04,214.3899999999995,214.23999999999936,375723.69836065575,215.37,213.185,214.0712459016393
125,2020-12-07,44.26000000000018,44.379999999999725,229774.97777777776,44.495,43.9,44.25531746031745,2020-12-07,82.36999999999988,81.93999999999966,281019.0594059406,83.47,82.07,82.67171617161712,2020-12-07,214.8600000000005,214.3600000000005,297318.171875,215.5,213.0,213.8535000000001
126,2020-12-08,44.12999999999973,44.35000000000024,242247.02243589744,44.53,43.92,44.343990384615374,2020-12-08,82.54999999999956,82.50999999999958,127524.61129568108,83.74,82.3,83.25526578073085,2020-12-08,213.6200000000012,214.2900000000008,312403.00657894736,216.97,212.905,215.58473684210512
127,2020-12-09,44.45000000000023,44.37000000000028,288356.92163009406,44.83,44.36,44.60810344827582,2020-12-09,83.52999999999976,83.18000000000023,137709.39869281047,83.875,82.535,83.12245098039213,2020-12-09,215.5299999999992,216.0100000000004,366692.1012658228,215.85,211.23,213.3625316455696
128,2020-12-10,44.40999999999988,44.6900000000001,296964.6351791531,44.605,44.115,44.396237785016304,2020-12-10,83.5099999999995,83.47000000000028,182519.50464396283,83.935,82.725,83.15108359133124,2020-12-10,211.05999999999904,211.80000000000123,312985.1397515528,213.04,210.37,211.4781677018633
129,2020-12-11,43.95999999999968,44.31999999999982,313381.569579288,44.33,43.705,44.01257281553399,2020-12-11,82.47000000000023,82.99000000000045,139649.0522875817,83.42,82.44,83.05607843137248,2020-12-11,209.8300000000013,210.51999999999865,307071.4836601307,213.14,209.12,211.5275
